Test Instance,Graph,Flow Cost,Dual Cost,Time (sec),,,
1746,nyc-1000,2.5198874,2.3221087,0.030800518989563,,,
1747,nyc-1000,1.8072546,1.592335,0.030800518989563,,,
1748,nyc-1000,1.8971506,1.6977288,0.030800518989563,,,
1749,nyc-1000,2.0491042,1.7791793,0.030800518989563,,,
1750,nyc-1000,2.5806742,2.1962726,0.030800518989563,,,
1751,nyc-1000,3.9962895,3.7343662,0.030800518989563,,,
1752,nyc-1000,4.293186,4.026745,0.030800518989563,,,
1753,nyc-1000,3.4497957,3.2543359,0.030800518989563,,,
1754,nyc-1000,1.9389188,1.7713622,0.030800518989563,,,
1755,nyc-1000,2.2730134,1.9983119,0.030800518989563,,,
1756,nyc-1000,3.0974498,2.8496246,0.030800518989563,,,
1757,nyc-1000,2.8691,2.691206,0.030800518989563,,,
1758,nyc-1000,8.928538,8.572863,0.030800518989563,,,
1759,nyc-1000,4.4334607,4.2181244,0.030800518989563,,,
1760,nyc-1000,6.299199,5.8581924,0.030800518989563,,,
1761,nyc-1000,2.2871642,2.038549,0.030800518989563,,,
1762,nyc-1000,4.769047,4.420595,0.030800518989563,,,
1763,nyc-1000,5.2868214,4.9605975,0.030800518989563,,,
1764,nyc-1000,1.7883005,1.5761638,0.030800518989563,,,
1765,nyc-1000,2.6897082,2.430101,0.030800518989563,,,
1766,nyc-1000,1.8193429,1.6341271,0.030800518989563,,,
1767,nyc-1000,4.0021596,3.657379,0.030800518989563,,,
1768,nyc-1000,3.19552,2.9628265,0.030800518989563,,,
1769,nyc-1000,1.8581755,1.5504683,0.030800518989563,,,
1770,nyc-1000,1.7184024,1.4802289,0.030800518989563,,,
1771,nyc-1000,1.8014123,1.4627581,0.030800518989563,,,
1772,nyc-1000,2.3710346,2.1935186,0.030800518989563,,,
1773,nyc-1000,3.0734453,2.7965498,0.030800518989563,,,
1774,nyc-1000,3.7618566,3.5364752,0.030800518989563,,,
1775,nyc-1000,6.334483,6.0164266,0.030800518989563,,,
1776,nyc-1000,4.790536,4.4928513,0.030800518989563,,,
1777,nyc-1000,6.509182,6.060217,0.030800518989563,,,
1778,nyc-1000,2.0485647,1.7997603,0.030800518989563,,,
1779,nyc-1000,5.465641,5.2256236,0.030800518989563,,,
1780,nyc-1000,2.0107002,1.7261155,0.030800518989563,,,
1781,nyc-1000,5.1654825,4.797069,0.030800518989563,,,
1782,nyc-1000,2.5771763,2.0433393,0.030800518989563,,,
1783,nyc-1000,1.7859083,1.5520661,0.030800518989563,,,
1784,nyc-1000,1.7049115,1.4928306,0.030800518989563,,,
1785,nyc-1000,2.7372973,2.2519898,0.030800518989563,,,
1786,nyc-1000,2.297432,2.0467112,0.030800518989563,,,
1787,nyc-1000,2.927341,2.6633053,0.030800518989563,,,
1788,nyc-1000,2.958271,2.6314511,0.030800518989563,,,
1789,nyc-1000,1.9009025,1.6226242,0.030800518989563,,,
1790,nyc-1000,2.7535737,2.534925,0.030800518989563,,,
1791,nyc-1000,6.2339396,5.905541,0.030800518989563,,,
1792,nyc-1000,2.3105862,2.085879,0.030800518989563,,,
1793,nyc-1000,5.151933,4.86847,0.030800518989563,,,
1794,nyc-1000,1.7943673,1.5345461,0.030800518989563,,,
1795,nyc-1000,1.7389541,1.5075862,0.030800518989563,,,
1796,nyc-1000,2.827234,2.4142165,0.030800518989563,,,
1797,nyc-1000,2.1293306,1.862308,0.030800518989563,,,
1798,nyc-1000,2.2081985,2.0104141,0.030800518989563,,,
1799,nyc-1000,3.5271008,3.3178797,0.030800518989563,,,
1800,nyc-1000,3.060048,2.8071594,0.038987171649933,,,
1801,nyc-1000,2.9423337,2.667241,0.038987171649933,,,
1802,nyc-1000,4.8558764,4.6242294,0.038987171649933,,,
1803,nyc-1000,4.082375,3.8108008,0.038987171649933,,,
1804,nyc-1000,2.4051988,2.120393,0.038987171649933,,,
1805,nyc-1000,4.5839486,4.2148657,0.038987171649933,,,
1806,nyc-1000,1.872464,1.6498998,0.038987171649933,,,
1807,nyc-1000,2.5709252,2.2603016,0.038987171649933,,,
1808,nyc-1000,3.163805,2.9584608,0.038987171649933,,,
1809,nyc-1000,3.9572792,3.720702,0.038987171649933,,,
1810,nyc-1000,3.8798037,3.5959728,0.038987171649933,,,
1811,nyc-1000,2.414364,2.1270418,0.038987171649933,,,
1812,nyc-1000,1.8238462,1.486461,0.038987171649933,,,
1813,nyc-1000,2.965775,2.7557948,0.038987171649933,,,
1814,nyc-1000,2.4143994,2.1273944,0.038987171649933,,,
1815,nyc-1000,1.6156815,1.3960948,0.038987171649933,,,
1816,nyc-1000,1.8609931,1.6002908,0.038987171649933,,,
1817,nyc-1000,5.3041887,4.9646335,0.038987171649933,,,
1818,nyc-1000,7.540678,7.2351036,0.038987171649933,,,
1819,nyc-1000,3.7729979,3.5570197,0.038987171649933,,,
1820,nyc-1000,2.8229713,2.4248323,0.038987171649933,,,
1821,nyc-1000,3.340158,2.9319937,0.038987171649933,,,
1822,nyc-1000,1.6552607,1.3556135,0.038987171649933,,,
1823,nyc-1000,3.2944875,3.1016884,0.038987171649933,,,
1824,nyc-1000,3.54312,3.3164139,0.038987171649933,,,
1825,nyc-1000,2.040752,1.724442,0.038987171649933,,,
1826,nyc-1000,5.8603096,4.9949555,0.038987171649933,,,
1827,nyc-1000,4.5923023,4.2804146,0.038987171649933,,,
1828,nyc-1000,2.0404644,1.8420631,0.038987171649933,,,
1829,nyc-1000,2.0268419,1.7811649,0.038987171649933,,,
1830,nyc-1000,3.1057653,2.85143,0.038987171649933,,,
1831,nyc-1000,3.1419733,2.90075,0.038987171649933,,,
1832,nyc-1000,4.4677205,4.223135,0.038987171649933,,,
1833,nyc-1000,5.69157,5.4067326,0.038987171649933,,,
1834,nyc-1000,2.1498828,1.7899215,0.038987171649933,,,
1835,nyc-1000,2.9258556,2.725985,0.038987171649933,,,
1836,nyc-1000,3.4037917,3.0980167,0.038987171649933,,,
1837,nyc-1000,2.883976,2.6002321,0.038987171649933,,,
1838,nyc-1000,1.7642577,1.5289376,0.038987171649933,,,
1839,nyc-1000,3.5687318,3.2672846,0.038987171649933,,,
1840,nyc-1000,3.030046,2.7861667,0.038987171649933,,,
1841,nyc-1000,2.8043003,2.5809717,0.038987171649933,,,
1842,nyc-1000,2.5903747,2.334373,0.038987171649933,,,
1843,nyc-1000,2.649981,2.3948703,0.038987171649933,,,
1844,nyc-1000,3.6650033,3.3868582,0.038987171649933,,,
1845,nyc-1000,2.1971898,1.7124128,0.038987171649933,,,
1846,nyc-1000,2.9658751,2.5523279,0.038987171649933,,,
1847,nyc-1000,6.397643,5.909704,0.038987171649933,,,
1848,nyc-1000,2.1252608,1.9240837,0.038987171649933,,,
1849,nyc-1000,5.0204124,4.672734,0.038987171649933,,,
1850,nyc-1000,3.6075284,3.1696255,0.038987171649933,,,
1851,nyc-1000,1.6144633,1.3381937,0.038987171649933,,,
1852,nyc-1000,4.453979,4.1550026,0.038987171649933,,,
1853,nyc-1000,3.0238695,2.8174653,0.038987171649933,,,
1854,nyc-1000,3.1653452,2.9130933,0.038987171649933,,,
1855,nyc-1000,2.4917045,2.2089546,0.038987171649933,,,
1856,nyc-1000,4.0589504,3.7830534,0.038987171649933,,,
1857,nyc-1000,2.526259,2.2697039,0.038987171649933,,,
1858,nyc-1000,3.2495809,2.7593596,0.038987171649933,,,
1859,nyc-1000,2.7054584,2.3381515,0.038987171649933,,,
1860,nyc-1000,3.6560159,3.3770237,0.038987171649933,,,
1861,nyc-1000,2.2012446,1.9123633,0.038987171649933,,,
1862,nyc-1000,3.6577718,3.2083778,0.038987171649933,,,
1863,nyc-1000,2.3037329,1.9711312,0.038987171649933,,,
1864,nyc-1000,4.605379,4.2982388,0.038987171649933,,,
1865,nyc-1000,3.8388948,3.4974322,0.038987171649933,,,
1866,nyc-1000,2.2269535,1.9673826,0.038987171649933,,,
1867,nyc-1000,3.22991,2.9918964,0.038987171649933,,,
1868,nyc-1000,1.5531251,1.3588644,0.038987171649933,,,
1869,nyc-1000,2.047913,1.7928646,0.038987171649933,,,
1870,nyc-1000,2.0660307,1.8415022,0.038987171649933,,,
1871,nyc-1000,4.606745,3.8616056,0.038987171649933,,,
1872,nyc-1000,1.7757626,1.5448606,0.038987171649933,,,
1873,nyc-1000,6.434451,6.099624,0.038987171649933,,,
1874,nyc-1000,1.915382,1.7050064,0.038987171649933,,,
1875,nyc-1000,2.8659892,2.5238433,0.038987171649933,,,
1876,nyc-1000,1.9555686,1.7659969,0.038987171649933,,,
1877,nyc-1000,2.0561378,1.8305655,0.038987171649933,,,
1878,nyc-1000,2.0775914,1.9214652,0.038987171649933,,,
1879,nyc-1000,1.7899225,1.4888345,0.038987171649933,,,
1880,nyc-1000,1.9847503,1.7741861,0.038987171649933,,,
1881,nyc-1000,4.873765,4.505167,0.038987171649933,,,
1882,nyc-1000,3.6687694,3.426151,0.038987171649933,,,
1883,nyc-1000,2.8711672,2.6265354,0.038987171649933,,,
1884,nyc-1000,2.5936203,2.3066573,0.038987171649933,,,
1885,nyc-1000,2.794573,2.5203958,0.038987171649933,,,
1886,nyc-1000,5.7595186,5.34781,0.038987171649933,,,
1887,nyc-1000,3.2740664,3.0291271,0.038987171649933,,,
1888,nyc-1000,2.3973694,2.0151827,0.038987171649933,,,
1889,nyc-1000,2.9342942,2.713553,0.038987171649933,,,
1890,nyc-1000,2.5022848,2.2368636,0.038987171649933,,,
1891,nyc-1000,4.567453,3.970383,0.038987171649933,,,
1892,nyc-1000,4.6752944,4.43466,0.038987171649933,,,
1893,nyc-1000,2.5983474,2.3690016,0.038987171649933,,,
1894,nyc-1000,2.8386064,2.599067,0.038987171649933,,,
1895,nyc-1000,4.1521106,3.8359714,0.038987171649933,,,
1896,nyc-1000,1.6494952,1.4386199,0.038987171649933,,,
1897,nyc-1000,2.6936564,2.3116016,0.038987171649933,,,
1898,nyc-1000,2.852985,2.428839,0.038987171649933,,,
1899,nyc-1000,2.5477648,2.3214135,0.038987171649933,,,
1900,nyc-1000,1.997618,1.692064,0.036052663326264,,,
1901,nyc-1000,2.1419277,1.8783009,0.036052663326264,,,
1902,nyc-1000,1.6460586,1.4062744,0.036052663326264,,,
1903,nyc-1000,3.5200393,3.2154088,0.036052663326264,,,
1904,nyc-1000,2.8518586,2.451721,0.036052663326264,,,
1905,nyc-1000,2.167316,1.761471,0.036052663326264,,,
1906,nyc-1000,3.6060367,3.430457,0.036052663326264,,,
1907,nyc-1000,3.326603,3.0020971,0.036052663326264,,,
1908,nyc-1000,2.575891,2.265616,0.036052663326264,,,
1909,nyc-1000,3.5252664,2.9708414,0.036052663326264,,,
1910,nyc-1000,3.4186566,3.1930578,0.036052663326264,,,
1911,nyc-1000,2.1541727,1.9086132,0.036052663326264,,,
1912,nyc-1000,3.962172,3.2376034,0.036052663326264,,,
1913,nyc-1000,2.0129135,1.7224474,0.036052663326264,,,
1914,nyc-1000,4.200745,3.9060302,0.036052663326264,,,
1915,nyc-1000,1.8371415,1.6361326,0.036052663326264,,,
1916,nyc-1000,2.981892,2.7064047,0.036052663326264,,,
1917,nyc-1000,2.1924524,1.897773,0.036052663326264,,,
1918,nyc-1000,1.8881763,1.5797309,0.036052663326264,,,
1919,nyc-1000,2.5260096,2.2973068,0.036052663326264,,,
1920,nyc-1000,2.6734915,2.4060903,0.036052663326264,,,
1921,nyc-1000,3.7847507,3.4552803,0.036052663326264,,,
1922,nyc-1000,3.2228518,2.9131167,0.036052663326264,,,
1923,nyc-1000,1.5445653,1.312521,0.036052663326264,,,
1924,nyc-1000,1.9889678,1.7078966,0.036052663326264,,,
1925,nyc-1000,3.0711007,2.812375,0.036052663326264,,,
1926,nyc-1000,8.422276,8.0791855,0.036052663326264,,,
1927,nyc-1000,2.6319017,2.267046,0.036052663326264,,,
1928,nyc-1000,3.1486385,2.9154642,0.036052663326264,,,
1929,nyc-1000,3.9260411,3.6402233,0.036052663326264,,,
1930,nyc-1000,5.843855,5.5068126,0.036052663326264,,,
1931,nyc-1000,3.622274,3.0494726,0.036052663326264,,,
1932,nyc-1000,3.7269773,3.3998804,0.036052663326264,,,
1933,nyc-1000,3.8523378,3.5441458,0.036052663326264,,,
1934,nyc-1000,3.1337576,2.870561,0.036052663326264,,,
1935,nyc-1000,4.6445594,4.3060284,0.036052663326264,,,
1936,nyc-1000,1.9834006,1.6824273,0.036052663326264,,,
1937,nyc-1000,2.8988438,2.5095334,0.036052663326264,,,
1938,nyc-1000,2.138774,1.8954437,0.036052663326264,,,
1939,nyc-1000,3.571684,3.2269454,0.036052663326264,,,
1940,nyc-1000,5.1140113,4.744882,0.036052663326264,,,
1941,nyc-1000,4.363953,4.131847,0.036052663326264,,,
1942,nyc-1000,1.7803051,1.4944398,0.036052663326264,,,
1943,nyc-1000,1.8705448,1.538851,0.036052663326264,,,
1944,nyc-1000,2.0733635,1.8672041,0.036052663326264,,,
1945,nyc-1000,2.8198962,2.5885549,0.036052663326264,,,
1946,nyc-1000,4.2870417,4.0320992,0.036052663326264,,,
1947,nyc-1000,4.5847287,4.348093,0.036052663326264,,,
1948,nyc-1000,4.8538322,4.5635853,0.036052663326264,,,
1949,nyc-1000,3.6400967,3.4653206,0.036052663326264,,,
1950,nyc-1000,2.108229,1.8148901,0.036052663326264,,,
1951,nyc-1000,3.3051887,2.9454198,0.036052663326264,,,
1952,nyc-1000,2.214019,1.9174194,0.036052663326264,,,
1953,nyc-1000,2.6636138,2.4894938,0.036052663326264,,,
1954,nyc-1000,2.3206258,2.0560033,0.036052663326264,,,
1955,nyc-1000,3.4584198,3.1579316,0.036052663326264,,,
1956,nyc-1000,5.1429176,4.8709393,0.036052663326264,,,
1957,nyc-1000,1.8684478,1.6289723,0.036052663326264,,,
1958,nyc-1000,3.0274262,2.6305077,0.036052663326264,,,
1959,nyc-1000,2.173129,1.8458271,0.036052663326264,,,
1960,nyc-1000,2.5536566,2.3222353,0.036052663326264,,,
1961,nyc-1000,3.0577807,2.8122294,0.036052663326264,,,
1962,nyc-1000,2.6654534,2.366294,0.036052663326264,,,
1963,nyc-1000,5.0219755,4.753196,0.036052663326264,,,
1964,nyc-1000,3.842773,3.554926,0.036052663326264,,,
1965,nyc-1000,6.166496,5.8283157,0.036052663326264,,,
1966,nyc-1000,4.1804156,3.9245746,0.036052663326264,,,
1967,nyc-1000,2.8550618,2.5984998,0.036052663326264,,,
1968,nyc-1000,2.7889628,2.6142042,0.036052663326264,,,
1969,nyc-1000,2.5195944,2.300378,0.036052663326264,,,
1970,nyc-1000,2.306632,2.1025374,0.036052663326264,,,
1971,nyc-1000,2.2379951,1.9252987,0.036052663326264,,,
1972,nyc-1000,4.4137106,4.1863656,0.036052663326264,,,
1973,nyc-1000,5.405355,5.01145,0.036052663326264,,,
1974,nyc-1000,4.8405123,4.4928603,0.036052663326264,,,
1975,nyc-1000,4.773199,4.5013666,0.036052663326264,,,
1976,nyc-1000,3.5193172,3.2140164,0.036052663326264,,,
1977,nyc-1000,3.3113236,3.0029314,0.036052663326264,,,
1978,nyc-1000,2.2636564,1.9139296,0.036052663326264,,,
1979,nyc-1000,1.9054146,1.6512839,0.036052663326264,,,
1980,nyc-1000,3.0408952,2.7146907,0.036052663326264,,,
1981,nyc-1000,3.3007307,2.9429674,0.036052663326264,,,
1982,nyc-1000,4.2768574,3.8910542,0.036052663326264,,,
1983,nyc-1000,3.7146013,3.4083958,0.036052663326264,,,
1984,nyc-1000,3.5081353,3.2335296,0.036052663326264,,,
1985,nyc-1000,3.8667407,3.4041517,0.036052663326264,,,
1986,nyc-1000,3.0478187,2.7130947,0.036052663326264,,,
1987,nyc-1000,3.3092976,3.0480852,0.036052663326264,,,
1988,nyc-1000,3.9738798,3.7136567,0.036052663326264,,,
1989,nyc-1000,2.375309,2.1658309,0.036052663326264,,,
1990,nyc-1000,1.926719,1.5726503,0.036052663326264,,,
1991,nyc-1000,2.7612123,2.4575858,0.036052663326264,,,
1992,nyc-1000,2.3273087,2.143089,0.036052663326264,,,
1993,nyc-1000,2.1292276,1.841171,0.036052663326264,,,
1994,nyc-1000,2.3294196,1.9107887,0.036052663326264,,,
1995,nyc-1000,3.5405772,3.312961,0.036052663326264,,,
1996,nyc-1000,1.9353837,1.7342455,0.036052663326264,,,
1997,nyc-1000,3.482752,3.104803,0.036052663326264,,,
1998,nyc-1000,2.1274977,1.9378648,0.036052663326264,,,
1999,nyc-1000,2.895368,2.516348,0.036052663326264,,,
2000,nyc-1000,2.1451309,1.8671763,0.038556063175202,,,
2001,nyc-1000,2.683072,2.490464,0.038556063175202,,,
2002,nyc-1000,2.8805356,2.5993042,0.038556063175202,,,
2003,nyc-1000,1.8931555,1.602849,0.038556063175202,,,
2004,nyc-1000,3.1724405,2.9142408,0.038556063175202,,,
2005,nyc-1000,2.1397266,1.8885983,0.038556063175202,,,
2006,nyc-1000,3.7625732,3.4994588,0.038556063175202,,,
2007,nyc-1000,2.3708982,2.1585069,0.038556063175202,,,
2008,nyc-1000,2.8746006,2.5787344,0.038556063175202,,,
2009,nyc-1000,4.001544,3.6899238,0.038556063175202,,,
2010,nyc-1000,3.950185,3.6788287,0.038556063175202,,,
2011,nyc-1000,1.6996136,1.4540687,0.038556063175202,,,
2012,nyc-1000,1.5062177,1.3169504,0.038556063175202,,,
2013,nyc-1000,4.305422,3.992968,0.038556063175202,,,
2014,nyc-1000,1.9218507,1.6868275,0.038556063175202,,,
2015,nyc-1000,2.0764005,1.8256848,0.038556063175202,,,
2016,nyc-1000,3.31083,3.015748,0.038556063175202,,,
2017,nyc-1000,5.8802767,4.928066,0.038556063175202,,,
2018,nyc-1000,3.428719,3.1755047,0.038556063175202,,,
2019,nyc-1000,2.3367243,2.0829625,0.038556063175202,,,
2020,nyc-1000,4.6057587,4.364568,0.038556063175202,,,
2021,nyc-1000,2.2030387,1.8186882,0.038556063175202,,,
2022,nyc-1000,3.3719995,3.1251178,0.038556063175202,,,
2023,nyc-1000,2.1549778,1.8583335,0.038556063175202,,,
2024,nyc-1000,3.2064376,2.861205,0.038556063175202,,,
2025,nyc-1000,1.902831,1.6275095,0.038556063175202,,,
2026,nyc-1000,2.4632697,2.2011516,0.038556063175202,,,
2027,nyc-1000,3.287743,2.9013357,0.038556063175202,,,
2028,nyc-1000,2.5191844,2.3028817,0.038556063175202,,,
2029,nyc-1000,3.4160025,3.1774282,0.038556063175202,,,
2030,nyc-1000,2.7685323,2.576818,0.038556063175202,,,
2031,nyc-1000,3.834632,3.2917447,0.038556063175202,,,
2032,nyc-1000,2.4818544,2.1757185,0.038556063175202,,,
2033,nyc-1000,4.2264404,3.8634057,0.038556063175202,,,
2034,nyc-1000,2.7725463,2.5576956,0.038556063175202,,,
2035,nyc-1000,2.1912022,1.9984431,0.038556063175202,,,
2036,nyc-1000,5.3758907,5.002713,0.038556063175202,,,
2037,nyc-1000,1.9232348,1.6483451,0.038556063175202,,,
2038,nyc-1000,3.5324464,3.3086946,0.038556063175202,,,
2039,nyc-1000,2.4297938,2.1906302,0.038556063175202,,,
2040,nyc-1000,4.5717225,4.343281,0.038556063175202,,,
2041,nyc-1000,2.076037,1.8341402,0.038556063175202,,,
2042,nyc-1000,2.6200385,2.1172247,0.038556063175202,,,
2043,nyc-1000,2.5208979,2.30052,0.038556063175202,,,
2044,nyc-1000,2.3382404,1.9734306,0.038556063175202,,,
2045,nyc-1000,1.9143836,1.6008563,0.038556063175202,,,
2046,nyc-1000,2.6191154,2.363222,0.038556063175202,,,
2047,nyc-1000,3.2975614,2.8976884,0.038556063175202,,,
2048,nyc-1000,2.329171,2.0141306,0.038556063175202,,,
2049,nyc-1000,3.8269439,3.4333265,0.038556063175202,,,
2050,nyc-1000,2.1382136,1.9330344,0.038556063175202,,,
2051,nyc-1000,3.0659144,2.7530272,0.038556063175202,,,
2052,nyc-1000,1.7093445,1.4158669,0.038556063175202,,,
2053,nyc-1000,2.1209505,1.7127157,0.038556063175202,,,
2054,nyc-1000,3.0157351,2.6429093,0.038556063175202,,,
2055,nyc-1000,2.6880386,2.3244543,0.038556063175202,,,
2056,nyc-1000,2.7397854,2.2839527,0.038556063175202,,,
2057,nyc-1000,2.1445885,1.8538096,0.038556063175202,,,
2058,nyc-1000,6.293777,6.002429,0.038556063175202,,,
2059,nyc-1000,1.9746087,1.7139432,0.038556063175202,,,
2060,nyc-1000,3.1944323,2.9162145,0.038556063175202,,,
2061,nyc-1000,4.399309,4.1156254,0.038556063175202,,,
2062,nyc-1000,3.9024827,3.6281855,0.038556063175202,,,
2063,nyc-1000,2.3974602,2.0773015,0.038556063175202,,,
2064,nyc-1000,3.5708556,3.3249376,0.038556063175202,,,
2065,nyc-1000,3.5913186,3.3530047,0.038556063175202,,,
2066,nyc-1000,1.9407549,1.7660596,0.038556063175202,,,
2067,nyc-1000,2.3563256,2.1365228,0.038556063175202,,,
2068,nyc-1000,2.9181855,2.690562,0.038556063175202,,,
2069,nyc-1000,3.8601341,3.2023137,0.038556063175202,,,
2070,nyc-1000,3.2755365,3.0573423,0.038556063175202,,,
2071,nyc-1000,3.199664,2.882434,0.038556063175202,,,
2072,nyc-1000,2.8188431,2.5672026,0.038556063175202,,,
2073,nyc-1000,2.4702897,2.228724,0.038556063175202,,,
2074,nyc-1000,2.9405081,2.578317,0.038556063175202,,,
2075,nyc-1000,3.5168757,3.2062285,0.038556063175202,,,
2076,nyc-1000,6.594367,6.268444,0.038556063175202,,,
2077,nyc-1000,4.256468,4.012554,0.038556063175202,,,
2078,nyc-1000,2.3161023,1.973045,0.038556063175202,,,
2079,nyc-1000,2.9781585,2.7081316,0.038556063175202,,,
2080,nyc-1000,2.073386,1.8286021,0.038556063175202,,,
2081,nyc-1000,2.5488253,2.2978916,0.038556063175202,,,
2082,nyc-1000,2.6336854,2.3419673,0.038556063175202,,,
2083,nyc-1000,2.2026935,1.9485737,0.038556063175202,,,
2084,nyc-1000,3.0402498,2.6668115,0.038556063175202,,,
2085,nyc-1000,2.8469734,2.5880055,0.038556063175202,,,
2086,nyc-1000,3.8543901,3.5198207,0.038556063175202,,,
2087,nyc-1000,1.8734038,1.6477959,0.038556063175202,,,
2088,nyc-1000,4.4310784,4.1696167,0.038556063175202,,,
2089,nyc-1000,1.505196,1.2923381,0.038556063175202,,,
2090,nyc-1000,2.4360127,2.1280499,0.038556063175202,,,
2091,nyc-1000,1.3867915,1.1883602,0.038556063175202,,,
2092,nyc-1000,3.117997,2.8610406,0.038556063175202,,,
2093,nyc-1000,4.011652,3.7902386,0.038556063175202,,,
2094,nyc-1000,3.9441855,3.7526104,0.038556063175202,,,
2095,nyc-1000,1.9783207,1.623984,0.038556063175202,,,
2096,nyc-1000,2.053967,1.6928225,0.038556063175202,,,
2097,nyc-1000,3.2564263,3.041314,0.038556063175202,,,
2098,nyc-1000,1.6035401,1.4321454,0.038556063175202,,,
2099,nyc-1000,2.398635,2.145173,0.038556063175202,,,
2100,nyc-1000,1.5882959,1.3497946,0.038299548625946,,,
2101,nyc-1000,5.0325747,4.7176137,0.038299548625946,,,
2102,nyc-1000,2.1398857,1.958852,0.038299548625946,,,
2103,nyc-1000,2.0391846,1.7105156,0.038299548625946,,,
2104,nyc-1000,2.3425536,2.0364256,0.038299548625946,,,
2105,nyc-1000,2.0674968,1.8511422,0.038299548625946,,,
2106,nyc-1000,1.6390584,1.3741395,0.038299548625946,,,
2107,nyc-1000,2.202674,1.9112222,0.038299548625946,,,
2108,nyc-1000,2.5833602,2.3850033,0.038299548625946,,,
2109,nyc-1000,1.5718725,1.3961818,0.038299548625946,,,
2110,nyc-1000,6.3189716,6.0361586,0.038299548625946,,,
2111,nyc-1000,3.9625063,3.5724058,0.038299548625946,,,
2112,nyc-1000,2.8825688,2.630313,0.038299548625946,,,
2113,nyc-1000,3.6663692,3.376038,0.038299548625946,,,
2114,nyc-1000,3.1814995,2.8913193,0.038299548625946,,,
2115,nyc-1000,2.4733076,1.8860557,0.038299548625946,,,
2116,nyc-1000,2.377772,2.1402493,0.038299548625946,,,
2117,nyc-1000,2.5687158,2.3048396,0.038299548625946,,,
2118,nyc-1000,2.4498925,2.1946726,0.038299548625946,,,
2119,nyc-1000,2.484305,2.2817726,0.038299548625946,,,
2120,nyc-1000,2.2992182,2.1060414,0.038299548625946,,,
2121,nyc-1000,1.7672777,1.5758436,0.038299548625946,,,
2122,nyc-1000,2.5038605,2.1221695,0.038299548625946,,,
2123,nyc-1000,4.9853244,4.608457,0.038299548625946,,,
2124,nyc-1000,3.0702765,2.8636074,0.038299548625946,,,
2125,nyc-1000,1.7934393,1.52527,0.038299548625946,,,
2126,nyc-1000,1.7363769,1.5164161,0.038299548625946,,,
2127,nyc-1000,3.2523453,2.907104,0.038299548625946,,,
2128,nyc-1000,3.0615277,2.6533957,0.038299548625946,,,
2129,nyc-1000,7.1486225,6.8286276,0.038299548625946,,,
2130,nyc-1000,3.4940047,3.2032585,0.038299548625946,,,
2131,nyc-1000,7.388104,7.066486,0.038299548625946,,,
2132,nyc-1000,2.5010166,2.1395626,0.038299548625946,,,
2133,nyc-1000,4.432328,4.1514025,0.038299548625946,,,
2134,nyc-1000,3.9267468,3.541277,0.038299548625946,,,
2135,nyc-1000,3.1003525,2.8207357,0.038299548625946,,,
2136,nyc-1000,4.8718777,4.55663,0.038299548625946,,,
2137,nyc-1000,2.1539993,1.8886869,0.038299548625946,,,
2138,nyc-1000,1.9132262,1.689196,0.038299548625946,,,
2139,nyc-1000,7.6002026,7.274685,0.038299548625946,,,
2140,nyc-1000,2.5610747,2.2326746,0.038299548625946,,,
2141,nyc-1000,2.074026,1.7939391,0.038299548625946,,,
2142,nyc-1000,2.2141852,1.8791775,0.038299548625946,,,
2143,nyc-1000,2.084205,1.7712123,0.038299548625946,,,
2144,nyc-1000,3.335288,3.011105,0.038299548625946,,,
2145,nyc-1000,1.854852,1.6430516,0.038299548625946,,,
2146,nyc-1000,2.0623055,1.8353053,0.038299548625946,,,
2147,nyc-1000,3.2489786,2.904203,0.038299548625946,,,
2148,nyc-1000,2.971417,2.6173842,0.038299548625946,,,
2149,nyc-1000,3.9672947,3.7375557,0.038299548625946,,,
2150,nyc-1000,1.5133907,1.3123046,0.038299548625946,,,
2151,nyc-1000,5.3456078,5.076773,0.038299548625946,,,
2152,nyc-1000,2.4477684,2.1326385,0.038299548625946,,,
2153,nyc-1000,2.966364,2.7632873,0.038299548625946,,,
2154,nyc-1000,1.5979241,1.3642974,0.038299548625946,,,
2155,nyc-1000,2.955697,2.708905,0.038299548625946,,,
2156,nyc-1000,2.1644583,1.7538319,0.038299548625946,,,
2157,nyc-1000,1.8694066,1.6564972,0.038299548625946,,,
2158,nyc-1000,2.4545279,2.1220837,0.038299548625946,,,
2159,nyc-1000,1.8842555,1.5961574,0.038299548625946,,,
2160,nyc-1000,3.9275627,3.631629,0.038299548625946,,,
2161,nyc-1000,2.0040822,1.6155226,0.038299548625946,,,
2162,nyc-1000,7.127639,6.747787,0.038299548625946,,,
2163,nyc-1000,3.726914,3.4323626,0.038299548625946,,,
2164,nyc-1000,2.5001163,2.2099402,0.038299548625946,,,
2165,nyc-1000,3.4762855,3.1846883,0.038299548625946,,,
2166,nyc-1000,5.59148,5.104228,0.038299548625946,,,
2167,nyc-1000,1.5829831,1.3386801,0.038299548625946,,,
2168,nyc-1000,1.9306798,1.6417242,0.038299548625946,,,
2169,nyc-1000,3.4767709,3.279642,0.038299548625946,,,
2170,nyc-1000,3.149941,2.5906215,0.038299548625946,,,
2171,nyc-1000,2.2364693,2.039919,0.038299548625946,,,
2172,nyc-1000,3.5814748,3.1559427,0.038299548625946,,,
2173,nyc-1000,4.738866,4.4996076,0.038299548625946,,,
2174,nyc-1000,3.5676732,3.1721287,0.038299548625946,,,
