Test Instance,Graph,Flow Cost,Dual Cost,Time (sec)
412,nyc-1000,2.5934274,2.0419037,0.045160956382751465
413,nyc-1000,2.4340277,2.19345,0.045160956382751465
414,nyc-1000,2.2624664,1.952208,0.045160956382751465
415,nyc-1000,2.418632,1.9927161,0.045160956382751465
416,nyc-1000,4.118388,3.6887176,0.045160956382751465
417,nyc-1000,1.4855268,1.1704857,0.045160956382751465
418,nyc-1000,4.2419147,3.5024433,0.045160956382751465
419,nyc-1000,3.2727284,2.8386333,0.045160956382751465
420,nyc-1000,1.4809976,1.199756,0.045160956382751465
421,nyc-1000,1.8623773,1.530083,0.045160956382751465
422,nyc-1000,4.180705,3.8749003,0.045160956382751465
423,nyc-1000,2.5275228,2.2582397,0.045160956382751465
424,nyc-1000,3.2289414,2.6538749,0.045160956382751465
425,nyc-1000,4.1049666,3.7574177,0.045160956382751465
426,nyc-1000,2.4992456,2.0206873,0.045160956382751465
427,nyc-1000,3.9882398,3.6803658,0.045160956382751465
428,nyc-1000,2.808552,2.0337539,0.045160956382751465
429,nyc-1000,4.0167,3.5944784,0.045160956382751465
430,nyc-1000,1.900861,1.4467378,0.045160956382751465
431,nyc-1000,5.2858343,4.8786592,0.045160956382751465
432,nyc-1000,4.0999684,3.673364,0.045160956382751465
433,nyc-1000,1.7914011,1.4452516,0.045160956382751465
434,nyc-1000,3.854452,3.301542,0.045160956382751465
435,nyc-1000,3.4414573,3.0472243,0.045160956382751465
436,nyc-1000,1.7306161,1.4723918,0.045160956382751465
437,nyc-1000,2.7548845,2.3738198,0.045160956382751465
438,nyc-1000,4.3654876,3.883401,0.045160956382751465
439,nyc-1000,1.8563335,1.536509,0.045160956382751465
440,nyc-1000,4.2717094,3.7934656,0.045160956382751465
441,nyc-1000,2.290376,1.7078948,0.045160956382751465
442,nyc-1000,2.5962777,2.3349102,0.045160956382751465
443,nyc-1000,1.7693677,1.5107807,0.045160956382751465
444,nyc-1000,2.6660173,2.2022896,0.045160956382751465
445,nyc-1000,2.838348,2.6068525,0.045160956382751465
446,nyc-1000,4.734537,4.313628,0.045160956382751465
447,nyc-1000,4.51595,3.9579535,0.045160956382751465
448,nyc-1000,2.1723483,1.931278,0.045160956382751465
449,nyc-1000,6.4379654,5.6000967,0.045160956382751465
450,nyc-1000,3.513513,3.0247269,0.045160956382751465
451,nyc-1000,2.5584373,2.1141336,0.045160956382751465
452,nyc-1000,2.1523447,1.6972299,0.045160956382751465
453,nyc-1000,2.3538394,2.1262732,0.045160956382751465
454,nyc-1000,4.5956764,4.2090063,0.045160956382751465
455,nyc-1000,3.1142993,2.1928215,0.045160956382751465
456,nyc-1000,1.8259706,1.5093782,0.045160956382751465
457,nyc-1000,2.123447,1.5790472,0.045160956382751465
458,nyc-1000,1.9016937,1.5977635,0.045160956382751465
459,nyc-1000,3.0931299,2.5010128,0.045160956382751465
460,nyc-1000,3.607609,3.1720023,0.045160956382751465
461,nyc-1000,2.3854322,1.8730378,0.045160956382751465
462,nyc-1000,2.388049,1.9465668,0.045160956382751465
463,nyc-1000,3.1724434,2.3366098,0.045160956382751465
464,nyc-1000,3.0707848,2.334837,0.045160956382751465
465,nyc-1000,1.8637304,1.639286,0.045160956382751465
466,nyc-1000,2.2945716,2.0148282,0.045160956382751465
467,nyc-1000,2.9526322,2.513824,0.045160956382751465
